listener,listener_trial,mturk_worker,mturk_trial,level_condition,sound_heard,listener_response,mturk_response,proportion_correct,typical_source_intensity,difficulty_matched_subset,distance_matched_subset,excitation_matched_subset,proportion_judged_louder
30,108,281,1,7,car idling,truck-or-boat-engine,car idling,1,low-intensity,1,1,1,0.8
30,108,346,16,7,car idling,truck-or-boat-engine,car idling,1,low-intensity,1,1,1,0.8
30,112,319,2,7,inflating a balloon,person-breathing,inflating a balloon,1,low-intensity,0,0,1,0.4
30,112,380,44,7,inflating a balloon,person-breathing,inflating a balloon,1,low-intensity,0,0,1,0.4
30,116,268,28,6,chair rolling,something-being-rolled-on-floor,chair rolling,1,low-intensity,1,1,1,0.2
30,116,415,24,6,chair rolling,something-being-rolled-on-floor,chair rolling,1,low-intensity,1,1,1,0.2
30,117,254,3,6,drum solo,drums-being-played,drum solo,1,high-intensity,1,0,1,0.4
30,117,398,38,6,drum solo,drums-being-played,drum solo,1,high-intensity,1,0,1,0.4
30,121,329,48,5,shouting,person-yelling-with-italian-accent,shouting,0.5,high-intensity,1,0,1,0.4
30,121,376,19,5,shouting,person-yelling-with-italian-accent,grunting and groaning,0.5,high-intensity,1,0,1,0.4
30,122,317,29,6,soda pouring into a cup,liquid-being-poured-into-container,soda pouring into a cup,1,low-intensity,1,0,1,0.4
30,122,413,15,6,soda pouring into a cup,liquid-being-poured-into-container,soda pouring into a cup,1,low-intensity,1,0,1,0.4
30,127,298,22,1,peeling,wood-rubbing-against-another-piece-of-wood,drawer opening,0.5,low-intensity,0,0,1,0.6
30,127,377,19,1,peeling,wood-rubbing-against-another-piece-of-wood,peeling,0.5,low-intensity,0,0,1,0.6
30,129,277,6,7,scream,woman-screaming,scream,1,high-intensity,0,0,1,0.4
30,129,400,36,7,scream,woman-screaming,scream,1,high-intensity,0,0,1,0.4
30,130,324,25,5,water boiling,water-boiling,water boiling,1,low-intensity,1,0,1,0.4
30,130,417,38,5,water boiling,water-boiling,water boiling,1,low-intensity,1,0,1,0.4
30,135,293,39,5,tree falling,vehicle-going-across-ground,tree falling,0.5,high-intensity,1,0,1,0.2
30,135,356,2,5,tree falling,vehicle-going-across-ground,skate boarding,0.5,high-intensity,1,0,1,0.2
30,137,297,44,5,electric drill,electric-saw,shaving with electric razor,0.5,high-intensity,1,0,1,0.2
30,137,358,8,5,electric drill,electric-saw,electric drill,0.5,high-intensity,1,0,1,0.2
30,138,336,38,6,hammering a nail,nail-being-hammered-into-wall,hammering a nail,1,high-intensity,1,0,1,0.4
30,138,401,35,6,hammering a nail,nail-being-hammered-into-wall,hammering a nail,1,high-intensity,1,0,1,0.4
30,140,288,30,1,newspaper page turning,page-being-turned-in-book,newspaper page turning,1,low-intensity,1,0,1,0.4
30,140,352,39,1,newspaper page turning,page-being-turned-in-book,newspaper page turning,1,low-intensity,1,0,1,0.4
30,145,274,39,4,lawn mower,lawnmower-mowing-grass,lawn mower,1,high-intensity,1,0,1,0.6
30,145,356,16,4,lawn mower,lawnmower-mowing-grass,lawn mower,1,high-intensity,1,0,1,0.6
30,150,333,50,3,breathing,person-breathing-heavily,breathing,1,low-intensity,1,0,1,0.6
30,150,385,24,3,breathing,person-breathing-heavily,breathing,1,low-intensity,1,0,1,0.6
30,151,334,31,7,drawer closing,cart-being-pushed-on-floor,drawer closing,1,low-intensity,0,0,1,0.6
30,151,407,5,7,drawer closing,cart-being-pushed-on-floor,drawer closing,1,low-intensity,0,0,1,0.6
30,153,285,32,5,vacuum,vacuum-cleaner-,vacuum,1,high-intensity,1,1,1,0.4
30,153,341,29,5,vacuum,vacuum-cleaner-,vacuum,1,high-intensity,1,1,1,0.4
30,155,328,8,6,motorcycle revving,car-engine-being-revved,motorcycle revving,1,high-intensity,1,0,1,0.2
30,155,367,36,6,motorcycle revving,car-engine-being-revved,motorcycle revving,1,high-intensity,1,0,1,0.2
30,156,285,28,7,jackhammer,power-drill-on-gravel,jackhammer,1,high-intensity,1,0,1,0.4
30,156,398,10,7,jackhammer,power-drill-on-gravel,jackhammer,1,high-intensity,1,0,1,0.4
30,160,302,17,6,traffic noises,construction-vehicles,traffic noises,1,high-intensity,1,0,1,0.8
30,160,412,18,6,traffic noises,construction-vehicles,traffic noises,1,high-intensity,1,0,1,0.8
30,161,258,45,4,dentist drill,machines-used-at-dentist's-office,dentist drill,1,high-intensity,1,1,1,0.2
30,161,406,37,4,dentist drill,machines-used-at-dentist's-office,dentist drill,1,high-intensity,1,1,1,0.2
30,171,261,19,4,tap dancing,person-tap-dancing,tap dancing,1,high-intensity,1,0,1,0.4
30,171,408,37,4,tap dancing,person-tap-dancing,tap dancing,1,high-intensity,1,0,1,0.4
30,175,300,2,2,key opening door,nan,leather coat,0,low-intensity,0,0,1,0.4
30,175,341,23,2,key opening door,nan,italian,0,low-intensity,0,0,1,0.4
30,176,277,11,4,slicing bread,material-being-rubbed-against-other-material,slicing bread,0.5,low-intensity,0,1,1,0.6
30,176,385,25,4,slicing bread,material-being-rubbed-against-other-material,door sliding shut,0.5,low-intensity,0,1,1,0.6
30,178,301,9,4,telephone ringing,telephone-rining,telephone ringing,1,high-intensity,0,0,1,0.4
30,178,343,4,4,telephone ringing,telephone-rining,telephone ringing,1,high-intensity,0,0,1,0.4
30,185,265,21,3,drum roll,drum-roll,drum roll,0.5,high-intensity,1,0,1,0.4
30,185,410,36,3,drum roll,drum-roll,typing,0.5,high-intensity,1,0,1,0.4
30,187,304,27,2,camera turning on,picture-being-taken-on-old-camera,camera turning on,1,low-intensity,1,0,1,0.6
30,187,397,32,2,camera turning on,picture-being-taken-on-old-camera,camera turning on,1,low-intensity,1,0,1,0.6
30,189,295,19,2,turning a lock,pencil-against-paper,paper tearing,0,low-intensity,0,0,1,0.2
30,189,345,30,2,turning a lock,pencil-against-paper,dice roll,0,low-intensity,0,0,1,0.2
30,192,280,18,3,mac startup sound,windows-computer-being-turned-on,mac startup sound,0.5,low-intensity,1,0,1,0.4
30,192,339,31,3,mac startup sound,windows-computer-being-turned-on,windows startup sound,0.5,low-intensity,1,0,1,0.4
30,202,331,21,6,opening a soda bottle,nan,toy squeaks,0,low-intensity,0,0,1,0.4
30,202,409,2,6,opening a soda bottle,nan,door opening,0,low-intensity,0,0,1,0.4
30,203,315,46,2,spray can spraying,nighttime-bugs,spray can spraying,0.5,low-intensity,0,0,1,0.2
30,203,341,50,2,spray can spraying,nighttime-bugs,heart beats,0.5,low-intensity,0,0,1,0.2
30,212,317,43,4,oldfashioned dialer,numbers-being-dialed-on-old-telephone,oldfashioned dialer,1,low-intensity,1,0,1,0.6
30,212,348,26,4,oldfashioned dialer,numbers-being-dialed-on-old-telephone,oldfashioned dialer,1,low-intensity,1,0,1,0.6
30,213,337,34,2,windup toy,numbers-being-dialed-on-old-telephone,morse code,0,low-intensity,1,0,1,0.2
30,213,358,13,2,windup toy,numbers-being-dialed-on-old-telephone,fire alarm,0,low-intensity,1,0,1,0.2
30,215,329,19,1,monkey screaming,chimpanzee-making-sound,monkey screaming,1,high-intensity,1,0,1,0.2
30,215,374,49,1,monkey screaming,chimpanzee-making-sound,monkey screaming,1,high-intensity,1,0,1,0.2
30,222,316,31,3,hand saw,wood-being-sawed,hand saw,1,high-intensity,1,0,1,0.6
30,222,408,1,3,hand saw,wood-being-sawed,hand saw,1,high-intensity,1,0,1,0.6
30,225,304,4,5,bagpipes,bag-pipes,bagpipes,1,high-intensity,0,0,1,0.6
30,225,416,23,5,bagpipes,bag-pipes,bagpipes,1,high-intensity,0,0,1,0.6
30,226,336,50,4,shuffling,metal-ball-rolling-on-surface,shuffling,1,low-intensity,1,0,1,0.8
30,226,369,7,4,shuffling,metal-ball-rolling-on-surface,shuffling,1,low-intensity,1,0,1,0.8
30,229,261,7,7,sighing,person-sighing,sighing,1,low-intensity,1,0,1,0.4
30,229,380,49,7,sighing,person-sighing,sighing,1,low-intensity,1,0,1,0.4
30,232,298,44,2,leather coat,chair-creaking,hawk screech,0,low-intensity,0,0,1,0.6
30,232,365,48,2,leather coat,chair-creaking,baby crying,0,low-intensity,0,0,1,0.6
30,234,266,26,2,coloring,pencil-shading-on-paper,coloring,1,low-intensity,0,0,1,0.6
30,234,338,18,2,coloring,pencil-shading-on-paper,coloring,1,low-intensity,0,0,1,0.6
30,236,299,2,2,crowd noise,people-chatting-,crowd noise,1,high-intensity,0,0,1,0.2
30,236,372,33,2,crowd noise,people-chatting-,crowd noise,1,high-intensity,0,0,1,0.2
30,237,296,37,1,wing flapping,materal-being-scratched,shuffling,0,low-intensity,0,0,1,0.6
30,237,379,4,1,wing flapping,materal-being-scratched,tooth brushing,0,low-intensity,0,0,1,0.6
30,240,330,21,2,writing on a whiteboard,mechanical-pencil,writing on a whiteboard,1,low-intensity,1,0,1,0.2
30,240,361,43,2,writing on a whiteboard,mechanical-pencil,writing on a whiteboard,1,low-intensity,1,0,1,0.2
30,246,297,19,6,school hallway,many-children-talking,school hallway,1,high-intensity,1,0,1,0.6
30,246,394,31,6,school hallway,many-children-talking,school hallway,1,high-intensity,1,0,1,0.6
30,247,270,23,1,hammering metal,metal-or-glass-being-tapped,hammering metal,0.5,high-intensity,0,0,1,0.2
30,247,345,9,1,hammering metal,metal-or-glass-being-tapped,oldfashioned dialer,0.5,high-intensity,0,0,1,0.2
30,249,269,2,4,drawer opening,ball-being-rolled-on-ground,drawer opening,0.5,low-intensity,0,0,1,0.4
30,249,340,2,4,drawer opening,ball-being-rolled-on-ground,bowling,0.5,low-intensity,0,0,1,0.4
30,252,289,30,7,dove cooing,bird-hooting-at-night,dove cooing,1,low-intensity,1,0,1,0.6
30,252,410,39,7,dove cooing,bird-hooting-at-night,dove cooing,1,low-intensity,1,0,1,0.6
30,254,283,11,2,truck beeping,vehicle-backing-up,truck beeping,1,high-intensity,1,0,1,0.2
30,254,373,45,2,truck beeping,vehicle-backing-up,truck beeping,1,high-intensity,1,0,1,0.2
30,257,312,37,2,whistle,whistle-being-blown-during-sport,whistle,1,high-intensity,1,0,1,0.4
30,257,412,40,2,whistle,whistle-being-blown-during-sport,whistle,1,high-intensity,1,0,1,0.4
30,259,315,18,2,zipper,zipper-being-zippered-up,zipper,1,low-intensity,1,0,1,0.4
30,259,402,37,2,zipper,zipper-being-zippered-up,zipper,1,low-intensity,1,0,1,0.4
30,265,267,38,4,noisemaker,party-horn-being-blown,noisemaker,1,high-intensity,1,0,1,0.6
30,265,338,8,4,noisemaker,party-horn-being-blown,noisemaker,1,high-intensity,1,0,1,0.6
30,268,283,25,3,fireworks,rain-on-roof,brushing hair,0,high-intensity,1,0,1,0.4
30,268,341,36,3,fireworks,rain-on-roof,walking on leaves,0,high-intensity,1,0,1,0.4
30,269,258,26,2,explosion,waves-crashing-on-beach,toilet flushing,0,high-intensity,1,0,1,0.6
30,269,379,14,2,explosion,waves-crashing-on-beach,inflating a balloon,0,high-intensity,1,0,1,0.6
30,273,280,20,6,race car,racecar-speeding-by,race car,1,high-intensity,1,0,1,0.2
30,273,392,23,6,race car,racecar-speeding-by,race car,1,high-intensity,1,0,1,0.2
30,281,260,31,3,fire alarm,fire-alarm,fire alarm,1,high-intensity,1,0,1,0.4
30,281,376,10,3,fire alarm,fire-alarm,fire alarm,1,high-intensity,1,0,1,0.4
30,284,254,2,1,velcro,tape-being-peeled-off-of-surface,velcro,1,low-intensity,1,0,1,0.4
30,284,363,41,1,velcro,tape-being-peeled-off-of-surface,velcro,1,low-intensity,1,0,1,0.4
30,289,303,23,2,tooth brushing,knife-cutting-food,writing on a chalkboard,0,low-intensity,1,0,1,0.4
30,289,350,49,2,tooth brushing,knife-cutting-food,drawer opening,0,low-intensity,1,0,1,0.4
30,290,258,40,7,witch cackle,witch-laughing,witch cackle,1,high-intensity,1,0,1,0.4
30,290,376,43,7,witch cackle,witch-laughing,witch cackle,1,high-intensity,1,0,1,0.4
30,291,300,28,1,typing,person-typing-on-computer,typing,0.5,low-intensity,1,1,1,0.8
30,291,378,1,1,typing,person-typing-on-computer,crumpling paper,0.5,low-intensity,1,1,1,0.8
30,294,298,12,7,microwave,machine-being-turned-on,microwave,0.5,low-intensity,0,0,1,0.6
30,294,385,28,7,microwave,machine-being-turned-on,mac startup sound,0.5,low-intensity,0,0,1,0.6
31,9,264,20,5,shuffling,velcro-opening-chess-pieces-,leather coat,0.5,low-intensity,1,0,1,0.2
31,9,339,30,5,shuffling,velcro-opening-chess-pieces-,shuffling,0.5,low-intensity,1,0,1,0.2
31,11,273,46,6,shouting,italin-accent-i-worked-for-your-father...,dog barking,0,high-intensity,1,0,1,0
31,11,401,5,6,shouting,italin-accent-i-worked-for-your-father...,italian,0,high-intensity,1,0,1,0
31,15,270,18,3,coffee machine,couldn't-hear,scratching,0,low-intensity,0,1,1,0.4
31,15,379,29,3,coffee machine,couldn't-hear,,0,low-intensity,0,1,1,0.4
31,19,301,8,2,dog barking,dog,dog barking,1,high-intensity,0,1,1,0.2
31,19,403,13,2,dog barking,dog,dog barking,1,high-intensity,0,1,1,0.2
31,25,328,24,2,chopping food,couldn't-hear,kettle whistling,0,low-intensity,0,0,1,0.4
31,25,341,6,2,chopping food,couldn't-hear,water splashing,0,low-intensity,0,0,1,0.4
31,27,329,38,4,running on sand,walking-through-snow,running on sand,0.5,low-intensity,1,0,1,0.2
31,27,343,48,4,running on sand,walking-through-snow,radio static,0.5,low-intensity,1,0,1,0.2
31,32,280,29,2,chainsaw revving,motorcycle,chainsaw revving,1,high-intensity,1,0,1,0.4
31,32,386,22,2,chainsaw revving,motorcycle,chainsaw revving,1,high-intensity,1,0,1,0.4
31,33,325,32,1,dove cooing,dove-maybe-pigeon,dove cooing,1,low-intensity,1,0,1,0.6
31,33,411,8,1,dove cooing,dove-maybe-pigeon,dove cooing,1,low-intensity,1,0,1,0.6
31,35,267,3,6,crowd laughing,laughter-and-applause,crowd laughing,1,high-intensity,0,0,1,0.6
31,35,413,45,6,crowd laughing,laughter-and-applause,crowd laughing,1,high-intensity,0,0,1,0.6
31,36,335,14,3,leather coat,vinyl,leather coat,0.5,low-intensity,0,0,1,0.4
31,36,405,19,3,leather coat,vinyl,elevator door,0.5,low-intensity,0,0,1,0.4
31,37,337,40,3,paper cutter,bottle-witn-coin-or-marble-in-it,dentist drill,0,low-intensity,0,0,1,0.2
31,37,408,44,3,paper cutter,bottle-witn-coin-or-marble-in-it,finger tapping,0,low-intensity,0,0,1,0.2
31,38,292,47,3,writing on a whiteboard,mouse-,seal,0.5,low-intensity,1,0,1,0.4
31,38,384,31,3,writing on a whiteboard,mouse-,writing on a whiteboard,0.5,low-intensity,1,0,1,0.4
31,40,337,13,3,zipper,zipper,zipper,1,low-intensity,1,0,1,0.2
31,40,410,12,3,zipper,zipper,zipper,1,low-intensity,1,0,1,0.2
31,48,315,15,2,hammering metal,hitting-metal-bowl,hammering metal,1,high-intensity,0,0,1,0.4
31,48,365,31,2,hammering metal,hitting-metal-bowl,hammering metal,1,high-intensity,0,0,1,0.4
31,51,258,14,1,scream,scream,scream,1,high-intensity,0,0,1,0.8
31,51,411,43,1,scream,scream,scream,1,high-intensity,0,0,1,0.8
31,54,303,21,2,gunshots,gunshots-semi-automatic,gunshots,1,high-intensity,1,0,1,0.6
31,54,351,46,2,gunshots,gunshots-semi-automatic,gunshots,1,high-intensity,1,0,1,0.6
31,56,256,5,2,scissors cutting paper,scissors-cutting-paper,scissors cutting paper,1,low-intensity,1,0,1,0.6
31,56,360,38,2,scissors cutting paper,scissors-cutting-paper,scissors cutting paper,1,low-intensity,1,0,1,0.6
31,57,336,49,5,slicing bread,sawing-through-something-maybe-not-wood,gavel hits,0.5,low-intensity,0,1,1,0.6
31,57,384,1,5,slicing bread,sawing-through-something-maybe-not-wood,slicing bread,0.5,low-intensity,0,1,1,0.6
31,58,254,16,2,boat horn,french-horn,boat horn,1,high-intensity,1,0,1,0.4
31,58,340,38,2,boat horn,french-horn,boat horn,1,high-intensity,1,0,1,0.4
31,63,297,32,1,paper shredder,film-projector-or-maybe-slide-projector-fan,paper shredder,1,high-intensity,1,0,1,0.4
31,63,403,42,1,paper shredder,film-projector-or-maybe-slide-projector-fan,paper shredder,1,high-intensity,1,0,1,0.4
31,67,315,2,5,pinball,pinball,pinball,1,high-intensity,1,0,1,0.6
31,67,405,36,5,pinball,pinball,pinball,1,high-intensity,1,0,1,0.6
31,70,336,48,7,school hallway,kids-talking-maybe-on-a-carousell,dialing,0.5,high-intensity,1,0,1,0.4
31,70,363,21,7,school hallway,kids-talking-maybe-on-a-carousell,school hallway,0.5,high-intensity,1,0,1,0.4
31,75,285,37,3,coloring,nail-file,coloring,0.5,low-intensity,0,0,1,0.6
31,75,343,5,3,coloring,nail-file,shaving with electric razor,0.5,low-intensity,0,0,1,0.6
31,82,302,48,2,newspaper page turning,turning-page,newspaper page turning,1,low-intensity,1,0,1,0.4
31,82,417,42,2,newspaper page turning,turning-page,newspaper page turning,1,low-intensity,1,0,1,0.4
31,84,305,5,3,spray can spraying,whipped-cream,spray can spraying,1,low-intensity,0,0,1,0.6
31,84,367,27,3,spray can spraying,whipped-cream,spray can spraying,1,low-intensity,0,0,1,0.6
31,85,256,3,1,jackhammer,jack-hammer,jackhammer,1,high-intensity,1,0,1,0.6
31,85,370,9,1,jackhammer,jack-hammer,jackhammer,1,high-intensity,1,0,1,0.6
31,86,274,20,7,traffic noises,piano,accordian,0,high-intensity,1,0,1,0.4
31,86,356,33,7,traffic noises,piano,slot machine,0,high-intensity,1,0,1,0.4
31,87,304,41,7,music box,music-box,music box,1,low-intensity,1,0,1,0.2
31,87,378,39,7,music box,music-box,music box,1,low-intensity,1,0,1,0.2
31,88,267,35,2,monkey screaming,chimp,monkey screaming,1,high-intensity,1,0,1,0.2
31,88,381,29,2,monkey screaming,chimp,monkey screaming,1,high-intensity,1,0,1,0.2
31,90,256,26,4,fireworks,fireworks,fireworks,1,high-intensity,1,0,1,0.2
31,90,395,5,4,fireworks,fireworks,fireworks,1,high-intensity,1,0,1,0.2
31,92,264,33,1,drink fizzing,soda-pouring,drink fizzing,1,low-intensity,1,0,1,0.4
31,92,393,24,1,drink fizzing,soda-pouring,drink fizzing,1,low-intensity,1,0,1,0.4
31,97,268,44,6,water boiling,water-boiling,water boiling,1,low-intensity,1,0,1,0.4
31,97,398,18,6,water boiling,water-boiling,water boiling,1,low-intensity,1,0,1,0.4
31,98,326,25,2,velcro,tape-peeling,crumpling paper,0.5,low-intensity,1,0,1,0.2
31,98,378,36,2,velcro,tape-peeling,velcro,0.5,low-intensity,1,0,1,0.2
31,100,330,46,3,explosion,rocket-launch,explosion,1,high-intensity,1,0,1,0.2
31,100,399,46,3,explosion,rocket-launch,explosion,1,high-intensity,1,0,1,0.2
31,110,328,36,6,dice roll,dice-rolled-from-a-cup,dice roll,1,low-intensity,1,0,1,0.6
31,110,397,12,6,dice roll,dice-rolled-from-a-cup,dice roll,1,low-intensity,1,0,1,0.6
31,112,289,16,6,slot machine,slot-machine-jackpot,slot machine,1,high-intensity,1,0,1,0.4
31,112,395,44,6,slot machine,slot-machine-jackpot,slot machine,1,high-intensity,1,0,1,0.4
31,116,333,46,7,hammering a nail,banging-wood-with-a-hammer,hammering a nail,1,high-intensity,1,0,1,0.6
31,116,359,26,7,hammering a nail,banging-wood-with-a-hammer,hammering a nail,1,high-intensity,1,0,1,0.6
31,118,306,43,7,grating food,sawing-wood,grating food,0.5,low-intensity,0,1,1,0.4
31,118,396,7,7,grating food,sawing-wood,shaving with electric razor,0.5,low-intensity,0,1,1,0.4
31,119,284,9,4,hand saw,sawing-wood,hand saw,1,high-intensity,1,0,1,0.4
31,119,381,24,4,hand saw,sawing-wood,hand saw,1,high-intensity,1,0,1,0.4
31,120,258,49,5,tap dancing,tap-shoes,tap dancing,1,high-intensity,1,0,1,0.6
31,120,371,16,5,tap dancing,tap-shoes,tap dancing,1,high-intensity,1,0,1,0.6
31,125,271,39,2,peeling,wittling-wood,horse neighing,0.5,low-intensity,0,0,1,0.4
31,125,385,30,2,peeling,wittling-wood,peeling,0.5,low-intensity,0,0,1,0.4
31,128,335,19,3,match lighting,sleeping-bag,fan,0,low-intensity,0,0,1,0.2
31,128,411,47,3,match lighting,sleeping-bag,vacuum,0,low-intensity,0,0,1,0.2
31,131,331,39,5,telephone ringing,phone-ringing,telephone ringing,1,high-intensity,0,0,1,0.2
31,131,393,15,5,telephone ringing,phone-ringing,telephone ringing,1,high-intensity,0,0,1,0.2
31,132,326,32,4,fire alarm,fire-alarm,fire alarm,1,high-intensity,1,0,1,0.4
31,132,383,15,4,fire alarm,fire-alarm,fire alarm,1,high-intensity,1,0,1,0.4
31,136,326,3,6,car crash,car-crash,car crash,1,high-intensity,1,0,1,0.4
31,136,341,27,6,car crash,car-crash,car crash,1,high-intensity,1,0,1,0.4
31,137,287,36,4,mac startup sound,windows-shutting-down,school hallway,0.5,low-intensity,1,0,1,0.4
31,137,365,45,4,mac startup sound,windows-shutting-down,mac startup sound,0.5,low-intensity,1,0,1,0.4
31,147,333,10,6,vacuum,vacuume-cleaner,vacuum,1,high-intensity,1,1,1,0.2
31,147,368,48,6,vacuum,vacuume-cleaner,vacuum,1,high-intensity,1,1,1,0.2
31,150,321,30,4,breathing,heavy-breathing,breathing,1,low-intensity,1,0,1,0.2
31,150,346,12,4,breathing,heavy-breathing,breathing,1,low-intensity,1,0,1,0.2
31,152,281,38,1,glass shattering,violin,harmonica,0,high-intensity,1,0,1,0.4
31,152,345,49,1,glass shattering,violin,orchestra tuning,0,high-intensity,1,0,1,0.4
31,155,312,44,6,electric drill,power-drill,electric drill,1,high-intensity,1,0,1,0.4
31,155,413,9,6,electric drill,power-drill,electric drill,1,high-intensity,1,0,1,0.4
31,156,275,6,1,coin in a vending machine,couldn't-hear,harmonica,0,low-intensity,1,0,1,0.2
31,156,400,26,1,coin in a vending machine,couldn't-hear,salt shaker,0,low-intensity,1,0,1,0.2
31,160,262,26,2,flag,flag,flag,1,low-intensity,0,0,1,0.4
31,160,349,8,2,flag,flag,flag,1,low-intensity,0,0,1,0.4
31,162,299,22,7,opening a soda bottle,couldn't-hear,clipping hair,0,low-intensity,0,0,1,0.2
31,162,357,5,7,opening a soda bottle,couldn't-hear,glass shattering,0,low-intensity,0,0,1,0.2
31,179,260,11,3,key opening door,door-unlocking,key opening door,1,low-intensity,0,0,1,0.6
31,179,387,49,3,key opening door,door-unlocking,key opening door,1,low-intensity,0,0,1,0.6
31,180,264,14,1,drawer closing,couldn't-hear,camera turning on,0,low-intensity,0,0,1,0.4
31,180,348,13,1,drawer closing,couldn't-hear,chinese,0,low-intensity,0,0,1,0.4
31,183,318,49,5,humming,humming,humming,1,low-intensity,1,0,1,0.4
31,183,358,24,5,humming,humming,humming,1,low-intensity,1,0,1,0.4
31,184,279,46,4,drum roll,drumroll,drum roll,1,high-intensity,1,0,1,0.4
31,184,400,20,4,drum roll,drumroll,drum roll,1,high-intensity,1,0,1,0.4
31,185,307,12,1,witch cackle,wicked-witch,witch cackle,1,high-intensity,1,0,1,0.6
31,185,346,7,1,witch cackle,wicked-witch,witch cackle,1,high-intensity,1,0,1,0.6
31,186,285,14,7,race car,racecars,race car,1,high-intensity,1,0,1,0.4
31,186,379,20,7,race car,racecars,race car,1,high-intensity,1,0,1,0.4
31,188,336,44,5,crying,woman-crying,crying,1,high-intensity,0,1,1,0.4
31,188,342,47,5,crying,woman-crying,crying,1,high-intensity,0,1,1,0.4
31,194,333,43,1,blender,couldn't-hear,blender,0.5,high-intensity,1,1,1,0.2
31,194,401,20,1,blender,couldn't-hear,tooth brushing,0.5,high-intensity,1,1,1,0.2
31,196,302,21,3,truck beeping,truck-backing-up,truck beeping,1,high-intensity,1,0,1,0.4
31,196,360,42,3,truck beeping,truck-backing-up,truck beeping,1,high-intensity,1,0,1,0.4
31,199,268,17,4,rubbing hands,hands-rubbing-together,rubbing hands,1,low-intensity,1,0,1,0.2
31,199,412,6,4,rubbing hands,hands-rubbing-together,rubbing hands,1,low-intensity,1,0,1,0.2
31,200,270,32,5,drawer opening,couldn't-hear,slicing bread,0.5,low-intensity,0,0,1,0.2
31,200,380,47,5,drawer opening,couldn't-hear,drawer opening,0.5,low-intensity,0,0,1,0.2
31,201,288,16,4,stream,fountain-or-river,stream,1,low-intensity,1,1,1,0.2
31,201,396,49,4,stream,fountain-or-river,stream,1,low-intensity,1,1,1,0.2
31,202,257,14,3,car deccelerating,airplane-landing,car deccelerating,1,low-intensity,1,0,1,0.2
31,202,397,16,3,car deccelerating,airplane-landing,car deccelerating,1,low-intensity,1,0,1,0.2
31,207,322,22,4,lion growl,lion,lion growl,1,high-intensity,1,0,1,0.2
31,207,414,33,4,lion growl,lion,lion growl,1,high-intensity,1,0,1,0.2
31,208,330,19,5,oldfashioned dialer,slide-projector,oldfashioned dialer,1,low-intensity,1,0,1,0.2
31,208,409,14,5,oldfashioned dialer,slide-projector,oldfashioned dialer,1,low-intensity,1,0,1,0.2
31,210,275,44,2,typing,keyboard-typing,typing,1,low-intensity,1,1,1,0.2
31,210,410,4,2,typing,keyboard-typing,typing,1,low-intensity,1,1,1,0.2
31,211,308,47,1,sighing,sigh,sighing,1,low-intensity,1,0,1,0.4
31,211,395,3,1,sighing,sigh,sighing,1,low-intensity,1,0,1,0.4
31,214,303,47,7,cymbol crash,cymbal-crash,cymbol crash,1,high-intensity,1,0,1,0.4
31,214,385,2,7,cymbol crash,cymbal-crash,cymbol crash,1,high-intensity,1,0,1,0.4
31,217,267,8,1,microwave,xerox,microwave,0.5,low-intensity,0,0,1,0.4
31,217,382,39,1,microwave,xerox,door sliding shut,0.5,low-intensity,0,0,1,0.4
31,218,308,3,2,wing flapping,pigeons-flapping,wing flapping,1,low-intensity,0,0,1,0.4
31,218,339,40,2,wing flapping,pigeons-flapping,wing flapping,1,low-intensity,0,0,1,0.4
31,219,308,38,4,writing on paper,scribbling,writing on paper,1,low-intensity,1,0,1,0.6
31,219,384,34,4,writing on paper,scribbling,writing on paper,1,low-intensity,1,0,1,0.6
31,222,272,15,6,tree falling,thunder,plane taking off,0,high-intensity,1,0,1,0.6
31,222,351,18,6,tree falling,thunder,shuffling,0,high-intensity,1,0,1,0.6
31,231,260,23,1,bowling,bowling-pins,bowling,1,high-intensity,1,0,1,0.4
31,231,347,14,1,bowling,bowling-pins,bowling,1,high-intensity,1,0,1,0.4
31,237,276,22,5,lawn mower,lawn-mower,lawn mower,1,high-intensity,1,0,1,0.6
31,237,401,13,5,lawn mower,lawn-mower,lawn mower,1,high-intensity,1,0,1,0.6
31,238,261,35,6,bagpipes,bagpipes,bagpipes,1,high-intensity,0,0,1,0.4
31,238,409,19,6,bagpipes,bagpipes,bagpipes,1,high-intensity,0,0,1,0.4
31,244,316,44,1,paper tearing,couldn't-hear,stream,0,low-intensity,1,0,1,0.2
31,244,361,12,1,paper tearing,couldn't-hear,running on a hard surface,0,low-intensity,1,0,1,0.2
31,245,269,7,3,alarm clock,alarm-clock,alarm clock,1,high-intensity,0,0,1,0.2
31,245,396,6,3,alarm clock,alarm-clock,alarm clock,1,high-intensity,0,0,1,0.2
31,248,306,25,2,thunder,couldn't-hear,flag,0,high-intensity,1,0,1,0.2
31,248,409,29,2,thunder,couldn't-hear,velcro,0,high-intensity,1,0,1,0.2
31,249,312,46,7,motorcycle revving,motor-cycle-revving,motorcycle revving,1,high-intensity,1,0,1,0.2
31,249,364,46,7,motorcycle revving,motor-cycle-revving,motorcycle revving,1,high-intensity,1,0,1,0.2
31,255,285,13,5,noisemaker,party-horn,noisemaker,1,high-intensity,1,0,1,0.4
31,255,407,4,5,noisemaker,party-horn,noisemaker,1,high-intensity,1,0,1,0.4
31,256,269,21,7,chair rolling,chair-rolling,chair rolling,1,low-intensity,1,1,1,0.2
